arxiv_id,url,month,field,tag,bucket,second_reader,quote,tools_named,vendors,confidence
2607.25616,https://arxiv.org/abs/2607.25616,2026-07,math.PR,math_checking,research_assistance,pair_supported,"During the preparation of this manuscript, the author used ChatGPT (OpenAI, GPT-5.6 Sol) for exploratory mathematical discussion, organization, and drafting assistance, and Aristotle (Harmonic) as an additional informal check on selected arguments.","ChatGPT (OpenAI, GPT-5.6 Sol); Aristotle (Harmonic)",openai; other,high
2607.25616,https://arxiv.org/abs/2607.25616,2026-07,math.PR,proof_ideas,research_assistance,reread_confirmed,"During the preparation of this manuscript, the author used ChatGPT (OpenAI, GPT-5.6 Sol) for exploratory mathematical discussion, organization, and drafting assistance, and Aristotle (Harmonic) as an additional informal check on selected arguments.","ChatGPT (OpenAI, GPT-5.6 Sol); Aristotle (Harmonic)",openai; other,high
2607.25645,https://arxiv.org/abs/2607.25645,2026-07,math.PR,literature_search,lit_review,pair_supported,"ChatGPT was used for language editing, stylistic suggestions, draft wording for selected passages, and help with locating some references.",ChatGPT,openai,high
2607.25645,https://arxiv.org/abs/2607.25645,2026-07,math.PR,writing_polish,writing,pair_supported,"ChatGPT was used for language editing, stylistic suggestions, draft wording for selected passages, and help with locating some references.",ChatGPT,openai,high
2607.26377,https://arxiv.org/abs/2607.26377,2026-07,math.PR,math_checking,research_assistance,pair_supported,"The author used OpenAI's ChatGPT for mathematical exploration, critical examination of arguments, testing of intermediate proof strategies, and drafting and editing assistance.",OpenAI's ChatGPT,openai,high
2607.26377,https://arxiv.org/abs/2607.26377,2026-07,math.PR,proof_ideas,research_assistance,reread_confirmed,"The author used OpenAI's ChatGPT for mathematical exploration, critical examination of arguments, testing of intermediate proof strategies, and drafting and editing assistance.",OpenAI's ChatGPT,openai,high
2607.26377,https://arxiv.org/abs/2607.26377,2026-07,math.PR,writing_polish,writing,pair_supported,"The author used OpenAI's ChatGPT for mathematical exploration, critical examination of arguments, testing of intermediate proof strategies, and drafting and editing assistance.",OpenAI's ChatGPT,openai,high
2607.27786,https://arxiv.org/abs/2607.27786,2026-07,math.PR,code_computation,code_computation,pair_supported,The following calculations are compiled from ChatGPT 5.5 Pro (OpenAI)'s computation drafts.,ChatGPT 5.5 Pro (OpenAI),openai,high
2607.27786,https://arxiv.org/abs/2607.27786,2026-07,math.PR,code_computation,code_computation,pair_supported,The following calculations are compiled from ChatGPT 5.5 Pro (OpenAI)'s computation drafts.,ChatGPT 5.5 Pro (OpenAI),openai,high
2607.27786,https://arxiv.org/abs/2607.27786,2026-07,math.PR,substantial_proof_contributions,substantial_research,reread_confirmed,The following calculations are compiled from ChatGPT 5.5 Pro (OpenAI)'s computation drafts.,ChatGPT 5.5 Pro (OpenAI),openai,medium
2607.27786,https://arxiv.org/abs/2607.27786,2026-07,math.PR,substantial_proof_contributions,substantial_research,reread_confirmed,The following calculations are compiled from ChatGPT 5.5 Pro (OpenAI)'s computation drafts.,ChatGPT 5.5 Pro (OpenAI),openai,medium
2607.27810,https://arxiv.org/abs/2607.27810,2026-07,math.PR,draft_text_generated,writing,pair_supported,"Some proof details in \Cref{sec:beta_inf_scaled,sec:up_transitions}, as well as parts of the text, were produced with AI assistance (ChatGPT Pro GPT-5.6 by OpenAI and Claude Code Opus~4.8 and Fable~5 by Anthropic).",ChatGPT Pro GPT-5.6; Claude Code Opus~4.8; Fable~5,anthropic; openai,medium
2607.27810,https://arxiv.org/abs/2607.27810,2026-07,math.PR,vague_proof_contributions,research_assistance,reread_confirmed,"All the ideas in this paper are due to the authors. Some proof details in \Cref{sec:beta_inf_scaled,sec:up_transitions}, as well as parts of the text, were produced with AI assistance (ChatGPT Pro GPT-5.6 by OpenAI and Claude Code Opus~4.8 and Fable~5 by Anthropic).",ChatGPT Pro GPT-5.6; Claude Code Opus~4.8; Fable~5,anthropic; openai,medium
2607.29330,https://arxiv.org/abs/2607.29330,2026-07,math.PR,code_computation,code_computation,pair_supported,"GPT Pro was used to help with computations, particularly in Appendices B and C.",Codex; GPT Pro,openai,high
2607.29330,https://arxiv.org/abs/2607.29330,2026-07,math.PR,writing_polish,writing,pair_supported,Codex was used to assist in writing the manuscript.,Codex; GPT Pro,openai,medium
2607.29423,https://arxiv.org/abs/2607.29423,2026-07,math.PR,writing_polish,writing,pair_supported,"In this work, AI tools were used solely for proofreading and linguistic refinement.",,unnamed,high
2608.05185,https://arxiv.org/abs/2608.05185,2026-07,math.PR,math_checking,,pair_supported,"In the course of the research presented here I have been using AI tools extensively, most significantly ChatGPT Pro 5.5 and ChatGPT 5.6 Sol Ultra for ideation, technical help, editing and checking the proofs and general editing and proofreading of the manuscript, at the level of a co-author.",ChatGPT Pro 5.5; ChatGPT 5.6 Sol Ultra,openai,high
2608.05185,https://arxiv.org/abs/2608.05185,2026-07,math.PR,proof_ideas,substantial_research,reread_confirmed,"In the course of the research presented here I have been using AI tools extensively, most significantly ChatGPT Pro 5.5 and ChatGPT 5.6 Sol Ultra for ideation, technical help, editing and checking the proofs and general editing and proofreading of the manuscript, at the level of a co-author.",ChatGPT Pro 5.5; ChatGPT 5.6 Sol Ultra,openai,high
2608.05185,https://arxiv.org/abs/2608.05185,2026-07,math.PR,substantial_proof_contributions,substantial_research,reread_confirmed,"In the course of the research presented here I have been using AI tools extensively, most significantly ChatGPT Pro 5.5 and ChatGPT 5.6 Sol Ultra for ideation, technical help, editing and checking the proofs and general editing and proofreading of the manuscript, at the level of a co-author.",ChatGPT Pro 5.5; ChatGPT 5.6 Sol Ultra,openai,high
2608.05185,https://arxiv.org/abs/2608.05185,2026-07,math.PR,writing_polish,writing,pair_supported,"In the course of the research presented here I have been using AI tools extensively, most significantly ChatGPT Pro 5.5 and ChatGPT 5.6 Sol Ultra for ideation, technical help, editing and checking the proofs and general editing and proofreading of the manuscript, at the level of a co-author.",ChatGPT Pro 5.5; ChatGPT 5.6 Sol Ultra,openai,high
2607.13186,https://arxiv.org/abs/2607.13186,2026-07,math.QA,figures_media,,pair_supported,We also used it to make figures and proof check the examples.,"Claude (Anthropic, Claude Opus~4.8); ChatGPT (OpenAI, GPT-5.5)",anthropic; openai,high
2607.13186,https://arxiv.org/abs/2607.13186,2026-07,math.QA,literature_search,lit_review,pair_supported,"Additionally, we used ChatGPT (OpenAI, GPT-5.5) for historical background and references.","Claude (Anthropic, Claude Opus~4.8); ChatGPT (OpenAI, GPT-5.5)",anthropic; openai,high
2607.13186,https://arxiv.org/abs/2607.13186,2026-07,math.QA,math_checking,research_assistance,pair_supported,We also used it to make figures and proof check the examples.,"Claude (Anthropic, Claude Opus~4.8); ChatGPT (OpenAI, GPT-5.5)",anthropic; openai,high
2607.13186,https://arxiv.org/abs/2607.13186,2026-07,math.QA,proof_ideas,research_assistance,reread_confirmed,"During the preparation of this manuscript, the authors used Claude (Anthropic, Claude Opus~4.8) to make numerous experiments in the combinatorics of words, in our search for the desired sign-reversing involution.","Claude (Anthropic, Claude Opus~4.8); ChatGPT (OpenAI, GPT-5.5)",anthropic; openai,high
2607.13876,https://arxiv.org/abs/2607.13876,2026-07,math.QA,code_computation,code_computation,pair_supported,"In particular, GPT-5 was used in the preliminary stages of this project to discuss ideas, and later to help write Mathematica code which was used in the verification process.",ChatGPT Edu with GPT-5,openai,high
2607.13876,https://arxiv.org/abs/2607.13876,2026-07,math.QA,proof_ideas,research_assistance,reread_confirmed,"In particular, GPT-5 was used in the preliminary stages of this project to discuss ideas, and later to help write Mathematica code which was used in the verification process.",ChatGPT Edu with GPT-5,openai,high
2607.00359,https://arxiv.org/abs/2607.00359,2026-07,math.RA,substantial_proof_contributions,substantial_research,reread_confirmed,The main results of Sections 3 and 4 were obtained through a close interactive collaboration between the authors and the artificial intelligence agent system MechMath Agent Team (MMAT).,MechMath Agent Team (MMAT),unnamed,high
2607.00404,https://arxiv.org/abs/2607.00404,2026-07,math.RA,math_checking,research_assistance,pair_supported,"We acknowledge that we consulted OpenAI for a critique of our exposition, for checking our arguments and in a few cases for pointing out some new slick technical ideas.",OpenAI,openai,high
2607.00404,https://arxiv.org/abs/2607.00404,2026-07,math.RA,proof_ideas,research_assistance,reread_confirmed,"We acknowledge that we consulted OpenAI for a critique of our exposition, for checking our arguments and in a few cases for pointing out some new slick technical ideas.",OpenAI,openai,medium
2607.00404,https://arxiv.org/abs/2607.00404,2026-07,math.RA,writing_polish,writing,pair_supported,"We acknowledge that we consulted OpenAI for a critique of our exposition, for checking our arguments and in a few cases for pointing out some new slick technical ideas.",OpenAI,openai,high
2607.03237,https://arxiv.org/abs/2607.03237,2026-07,math.RA,math_checking,research_assistance,pair_supported,"The author declares the use of the artificial intelligence tool ChatGPT 5.5 to assist with language editing, organization, and feedback on the consistency of some arguments.",ChatGPT 5.5,openai,high
2607.03237,https://arxiv.org/abs/2607.03237,2026-07,math.RA,writing_polish,writing,pair_supported,"The author declares the use of the artificial intelligence tool ChatGPT 5.5 to assist with language editing, organization, and feedback on the consistency of some arguments.",ChatGPT 5.5,openai,high
2607.19513,https://arxiv.org/abs/2607.19513,2026-07,math.RA,specific_result_generated,substantial_research,reread_confirmed,"Claude gave an autonomous proof of Theorem \ref{t:Stab} on which the proof of Theorem \ref{t:main} is based, but in this note we give a full proof using only the {\em ideas} of Claude, not its results.",LLM Claude Fable,anthropic,medium
2607.22116,https://arxiv.org/abs/2607.22116,2026-07,math.RA,draft_text_generated,writing,pair_supported,"During the preparation of this work, the author used Claude (Anthropic), for drafting, and editorial feedback.",Claude (Anthropic),anthropic,medium
2607.22116,https://arxiv.org/abs/2607.22116,2026-07,math.RA,writing_polish,writing,pair_supported,"During the preparation of this work, the author used Claude (Anthropic), for drafting, and editorial feedback.",Claude (Anthropic),anthropic,high
2607.22912,https://arxiv.org/abs/2607.22912,2026-07,math.RA,math_checking,research_assistance,pair_supported,"In preparing this paper, the authors made use of AI language model assistance (Claude) as a tool in the writing process---including \LaTeX{} preparation and editing---and in exploratory work, such as proof-checking and verifying arguments.",Claude,anthropic,high
2607.22912,https://arxiv.org/abs/2607.22912,2026-07,math.RA,writing_polish,writing,pair_supported,"In preparing this paper, the authors made use of AI language model assistance (Claude) as a tool in the writing process---including \LaTeX{} preparation and editing---and in exploratory work, such as proof-checking and verifying arguments.",Claude,anthropic,high
2608.00177,https://arxiv.org/abs/2608.00177,2026-07,math.RA,vague_proof_contributions,research_assistance,reread_confirmed,The counterexample presented in this paper was discovered with the assistance of OpenAI's GPT-5.6 Sol Ultra model.,OpenAI's GPT-5.6 Sol Ultra model,openai,high
2608.23777,https://arxiv.org/abs/2608.23777,2026-07,math.RA,literature_search,lit_review,pair_supported,"{ChatGPT 5.6 Sol} also assisted with the differential-form organization of the proof, exact symbolic verification, literature checking, and drafting of this manuscript.",ChatGPT 5.6 Sol; Claude Fable 5; Fable,anthropic; openai,high
2608.23777,https://arxiv.org/abs/2608.23777,2026-07,math.RA,math_checking,,pair_supported,"{ChatGPT 5.6 Sol} also assisted with the differential-form organization of the proof, exact symbolic verification, literature checking, and drafting of this manuscript.",ChatGPT 5.6 Sol; Claude Fable 5; Fable,anthropic; openai,high
2608.23777,https://arxiv.org/abs/2608.23777,2026-07,math.RA,math_checking,,pair_supported,{Claude Fable 5} subsequently supplied independent algebraic audits and editorial comments.,ChatGPT 5.6 Sol; Claude Fable 5; Fable,anthropic; openai,high
2608.23777,https://arxiv.org/abs/2608.23777,2026-07,math.RA,substantial_proof_contributions,substantial_research,reread_confirmed,"The four-variable construction, including the Hamiltonian correction \(H\), was produced during an interactive research session with {ChatGPT 5.6 Sol}.",ChatGPT 5.6 Sol; Claude Fable 5; Fable,anthropic; openai,medium
2608.23777,https://arxiv.org/abs/2608.23777,2026-07,math.RA,vague_proof_contributions,substantial_research,reread_confirmed,"{ChatGPT 5.6 Sol} also assisted with the differential-form organization of the proof, exact symbolic verification, literature checking, and drafting of this manuscript.",ChatGPT 5.6 Sol; Claude Fable 5; Fable,anthropic; openai,high
2608.23777,https://arxiv.org/abs/2608.23777,2026-07,math.RA,writing_polish,writing,pair_supported,{Claude Fable 5} subsequently supplied independent algebraic audits and editorial comments.,ChatGPT 5.6 Sol; Claude Fable 5; Fable,anthropic; openai,high
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,code_computation,code_computation,pair_supported,"Microsoft Copilot wrote an executable SageMath code (see Appendix) to compute $a$, $b$, $A$ and $B$.",Microsoft Copilot,microsoft,high
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,math_checking,,pair_supported,"After it was confirmed that the sequence computes exactly what it should (which Copilot could compare with the brute-forced combinatorial picture for small $n\leq 8$), to prove that this is the right thing was just some technical work.",Microsoft Copilot,microsoft,high
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,proof_ideas,substantial_research,reread_confirmed,"It suggested computational strategies, helped identify patterns, assisted in formulating conjectural recurrences, and contributed to parts of the analytic-combinatorial analysis.",Microsoft Copilot,microsoft,high
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,specific_result_generated,substantial_research,reread_confirmed,"The proof is, essentially, due to Microsoft Copilot. The computer assisted part is checked independently using SageMath.",Microsoft Copilot,microsoft,medium
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,specific_result_generated,substantial_research,reread_confirmed,"The analysis in this subsection is, essentially, due to Microsoft Copilot.",Microsoft Copilot,microsoft,medium
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,statement_generated,substantial_research,reread_confirmed,"As a matter of fact, Copilot observed that this number of vertices at level $n$, for small values of $n$, was given by the Fibonacci numbers with odd indices and conjectured that this should hold in general.",Microsoft Copilot,microsoft,medium
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,statement_generated,substantial_research,reread_confirmed,"The statement of this theorem is due to Microsoft Copilot, however, the ``proof'' which Copilot produced contained several serious gaps and required a significant amount of additional work.",Microsoft Copilot,microsoft,medium
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,substantial_proof_contributions,substantial_research,reread_confirmed,Many of the results and ideas in this paper arose from extensive exploratory discussions with Microsoft Copilot. Copilot’s role was really substantial at the exploratory and computational stages.,Microsoft Copilot,microsoft,high
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,substantial_proof_contributions,substantial_research,reread_confirmed,"Therefore, what we really need is the following lemma (this lemma was suggested by Microsoft Copilot).",Microsoft Copilot,microsoft,high
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,substantial_proof_contributions,substantial_research,reread_confirmed,"The following proof is, essentially, due to Microsoft Copilot.",Microsoft Copilot,microsoft,medium
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,substantial_proof_contributions,substantial_research,reread_confirmed,"A significant amount of details in the arguments below is due to Microsoft Copilot, however, the final version did require some correction and insertion of more details.",Microsoft Copilot,microsoft,high
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,substantial_proof_contributions,substantial_research,reread_confirmed,"With the exact recurrence at hand, it was not too difficult to obtain significantly better lower and, especially, upper bounds for growth, where the absolute majority of the heavy job was done by Copilot (who apparently has much better knowledge of analytic combinatorics than I have).",Microsoft Copilot,microsoft,high
2607.00651,https://arxiv.org/abs/2607.00651,2026-07,math.RT,vague_proof_contributions,substantial_research,reread_confirmed,"After this strategy was identified, Copilot was able to help with several steps of its execution.",Microsoft Copilot,microsoft,high
2607.04712,https://arxiv.org/abs/2607.04712,2026-07,math.RT,proof_ideas,research_assistance,reread_confirmed,"The simplification of the expression in \Cref{cor:dim-of-pws} was suggested by GPT-5.5, however the presentation is our own.",GPT-5.5,openai,high
2607.07525,https://arxiv.org/abs/2607.07525,2026-07,math.RT,code_computation,code_computation,pair_supported,This table and its \LaTeX{} file were generated by Python code produced with assistance by ChatGPT and checked against values from independent Python code written by the authors.,ChatGPT,openai,high
2607.08308,https://arxiv.org/abs/2607.08308,2026-07,math.RT,math_checking,,pair_supported,"Given the progress made by AI in mathematical writing, it seemed appropriate to use it to carry out a complete proofreading of the text and detect remaining errors (specifically Google AI Studio Gemini 3.1 pro-preview).",Google AI Studio Gemini 3.1 pro-preview,google,medium
2607.08308,https://arxiv.org/abs/2607.08308,2026-07,math.RT,substantial_proof_contributions,substantial_research,reread_confirmed,"The writing and any remaining errors are my own; the only proof writing entrusted to the AI is that of the injectivity of the map defined in (\ref{JHNL}), which seems entirely convincing to me, unlike the proof I had written trying to follow that of \cite{Ca}, which was unfortunately completely wrong.",Google AI Studio Gemini 3.1 pro-preview,google,high
2607.08308,https://arxiv.org/abs/2607.08308,2026-07,math.RT,translation,writing,pair_supported,"Given the progress made by AI in mathematical writing, it seemed appropriate to use it to carry out a complete proofreading of the text and detect remaining errors (specifically Google AI Studio Gemini 3.1 pro-preview). The result is overwhelming; the list of typos found is impressively long. It seems justified to make this new version accessible to as many people as possible, by having it translated into English at the same time.",Google AI Studio Gemini 3.1 pro-preview,google,medium
2607.08308,https://arxiv.org/abs/2607.08308,2026-07,math.RT,writing_polish,writing,pair_supported,"Given the progress made by AI in mathematical writing, it seemed appropriate to use it to carry out a complete proofreading of the text and detect remaining errors (specifically Google AI Studio Gemini 3.1 pro-preview).",Google AI Studio Gemini 3.1 pro-preview,google,high
2607.10253,https://arxiv.org/abs/2607.10253,2026-07,math.RT,substantial_proof_contributions,substantial_research,reread_confirmed,"In particular, the core idea leading to the formulation of Lemma \ref{lem:pull-back-rep} emerged during discussions with these tools.",ChatGPT 5.4; Opus 4.6,anthropic; openai,high
2607.10253,https://arxiv.org/abs/2607.10253,2026-07,math.RT,vague_proof_contributions,substantial_research,reread_confirmed,"The author would like to acknowledge the assistance of AI language models, specifically ChatGPT 5.4 and Opus 4.6, for providing conceptual inspiration and fruitful dialogue during the preparation of this manuscript.",ChatGPT 5.4; Opus 4.6,anthropic; openai,high
2607.10913,https://arxiv.org/abs/2607.10913,2026-07,math.RT,draft_text_generated,writing,pair_supported,"During the preparation of this work, the author used Claude, Anthropic's Fable 5 model, for deep research, formulation of theorems, and drafts of their proofs.","Claude, Anthropic's Fable 5 model",anthropic,medium
2607.10913,https://arxiv.org/abs/2607.10913,2026-07,math.RT,statement_generated,substantial_research,reread_confirmed,"During the preparation of this work, the author used Claude, Anthropic's Fable 5 model, for deep research, formulation of theorems, and drafts of their proofs.","Claude, Anthropic's Fable 5 model",anthropic,medium
2607.10913,https://arxiv.org/abs/2607.10913,2026-07,math.RT,substantial_proof_contributions,substantial_research,reread_confirmed,"During the preparation of this work, the author used Claude, Anthropic's Fable 5 model, for deep research, formulation of theorems, and drafts of their proofs.","Claude, Anthropic's Fable 5 model",anthropic,medium
2607.11767,https://arxiv.org/abs/2607.11767,2026-07,math.RT,math_checking,research_assistance,pair_supported,"Such guesses create a lot of drudge work: The constructions must be well-defined, functorial, natural, and compatible with the relevant 2-categorical structures, including comma categories and span categories. Those verifications are proverbially `left to the reader'. Nowadays they can be replicated by generative artificial intelligence. We did test ChatGPT on such verifications, with great success.",ChatGPT,openai,high
2607.12069,https://arxiv.org/abs/2607.12069,2026-07,math.RT,writing_polish,writing,pair_supported,"AI and LLM tools were used as editorial and checking assistants: for copy-editing, notation and cross-reference checks, and assistance with \LaTeX{} preparation.",AI and LLM tools,unnamed,high
2607.12728,https://arxiv.org/abs/2607.12728,2026-07,math.RT,purpose_unstated,,pair_supported,This work was produced using \emph{OpenAI's ChatGPT 5.6 Pro}.,OpenAI's ChatGPT 5.6 Pro,openai,high
2607.16353,https://arxiv.org/abs/2607.16353,2026-07,math.RT,code_computation,code_computation,pair_supported,"The AI agent implemented the requested software, generated documentation, and carried out programming tasks under detailed mathematical guidance and iterative human review.",an AI coding agent,unnamed,high
2607.16353,https://arxiv.org/abs/2607.16353,2026-07,math.RT,other,,pair_supported,"The AI agent implemented the requested software, generated documentation, and carried out programming tasks under detailed mathematical guidance and iterative human review.",an AI coding agent,unnamed,high
2607.16910,https://arxiv.org/abs/2607.16910,2026-07,math.RT,purpose_unstated,,pair_supported,In this paper I collaborated with ChatGPT 5.5 and 5.6 Pro.,ChatGPT 5.5; 5.6 Pro,openai,high
2607.17163,https://arxiv.org/abs/2607.17163,2026-07,math.RT,draft_text_generated,writing,pair_supported,"These tools drafted parts of the text, revised the exposition, and checked the citations.",Claude Opus 4.8; Claude Fable 5; Claude Code; a custom agent built by the author for mathematical research,anthropic,high
2607.17163,https://arxiv.org/abs/2607.17163,2026-07,math.RT,other,,pair_supported,"These tools drafted parts of the text, revised the exposition, and checked the citations.",Claude Opus 4.8; Claude Fable 5; Claude Code; a custom agent built by the author for mathematical research,anthropic,high
2607.17163,https://arxiv.org/abs/2607.17163,2026-07,math.RT,writing_polish,writing,pair_supported,"These tools drafted parts of the text, revised the exposition, and checked the citations.",Claude Opus 4.8; Claude Fable 5; Claude Code; a custom agent built by the author for mathematical research,anthropic,high
2607.18945,https://arxiv.org/abs/2607.18945,2026-07,math.RT,draft_text_generated,writing,pair_supported,"AI tools were used for mathematical exploration, literature search, proof checking, and drafting.",AI tools,unnamed,medium
2607.18945,https://arxiv.org/abs/2607.18945,2026-07,math.RT,literature_search,lit_review,pair_supported,"AI tools were used for mathematical exploration, literature search, proof checking, and drafting.",AI tools,unnamed,high
2607.18945,https://arxiv.org/abs/2607.18945,2026-07,math.RT,math_checking,research_assistance,pair_supported,"AI tools were used for mathematical exploration, literature search, proof checking, and drafting.",AI tools,unnamed,high
2607.18945,https://arxiv.org/abs/2607.18945,2026-07,math.RT,proof_ideas,research_assistance,reread_confirmed,"AI tools were used for mathematical exploration, literature search, proof checking, and drafting.",AI tools,unnamed,medium
2607.20849,https://arxiv.org/abs/2607.20849,2026-07,math.RT,statement_generated,substantial_research,reread_confirmed,"During the preparation of this work, the author used Claude, Anthropic's Fable 5 model, for deep research, formulation of theorems, and drafts of their proofs.","Claude, Anthropic's Fable 5 model",anthropic,medium
2607.20849,https://arxiv.org/abs/2607.20849,2026-07,math.RT,substantial_proof_contributions,substantial_research,reread_confirmed,"During the preparation of this work, the author used Claude, Anthropic's Fable 5 model, for deep research, formulation of theorems, and drafts of their proofs.","Claude, Anthropic's Fable 5 model",anthropic,medium
2607.24247,https://arxiv.org/abs/2607.24247,2026-07,math.RT,math_checking,research_assistance,pair_supported,We also acknowledge ChatGPT Pro for finding (minor) inaccuracies in a previous version of the paper.,ChatGPT Pro,openai,high
2607.24466,https://arxiv.org/abs/2607.24466,2026-07,math.RT,math_checking,,pair_supported,ChatGPT assisted with the technical construction and verification of the semilinear twist argument in Lemma~\ref{lem:scalar-twist}.,ChatGPT,openai,high
2607.24466,https://arxiv.org/abs/2607.24466,2026-07,math.RT,substantial_proof_contributions,substantial_research,reread_confirmed,"ChatGPT was used more substantially in extending the result from algebraically closed fields to arbitrary perfect fields. In particular, it assisted with the formulation and technical details of Lemmas~\ref{lem:radical-square-base-change}, \ref{lem:galois-transitivity}, and \ref{lem:path-lifting}, and Proposition~\ref{prop:components-base-change}.",ChatGPT,openai,high
2607.24466,https://arxiv.org/abs/2607.24466,2026-07,math.RT,vague_proof_contributions,substantial_research,reread_confirmed,ChatGPT assisted with the technical construction and verification of the semilinear twist argument in Lemma~\ref{lem:scalar-twist}.,ChatGPT,openai,high
2607.24697,https://arxiv.org/abs/2607.24697,2026-07,math.RT,vague_proof_contributions,research_assistance,reread_confirmed,"The author used OpenAI's ChatGPT 5.5 to assist in developing the proof of Proposition~\ref{prop_cyclic_trace_detection}, including Lemma~\ref{lemma_two_algebra_coefficients_cyclic}.",OpenAI's ChatGPT 5.5,openai,high
2607.27590,https://arxiv.org/abs/2607.27590,2026-07,math.RT,proof_ideas,research_assistance,reread_confirmed,"The LLM response was essentially the content and full proof of our Proposition \ref{charchar}, with some illustrative examples.",Claude Fable 5,anthropic,medium
2607.27590,https://arxiv.org/abs/2607.27590,2026-07,math.RT,proof_ideas,research_assistance,reread_confirmed,"For example, Claude Fable told us that the trivial representatiion lies buried in the middle of the projective cover of the sign representation of $S_3$, in characteristic $p=3$. Thus this projective cover qualifies as $S_3$-characteristic, since it has no trivial representation in its head or socle.",Claude Fable 5,anthropic,high
2607.28354,https://arxiv.org/abs/2607.28354,2026-07,math.RT,vague_proof_contributions,research_assistance,reread_confirmed,"These tools assisted with mathematical development, exposition, citation checking, and proofreading.",Claude Opus 4.8; Claude Fable 5; GPT 5.6-Sol; a custom agent built by the author for mathematical research; Claude Code; Codex,anthropic; openai,high
2607.28354,https://arxiv.org/abs/2607.28354,2026-07,math.RT,writing_polish,writing,pair_supported,"These tools assisted with mathematical development, exposition, citation checking, and proofreading.",Claude Opus 4.8; Claude Fable 5; GPT 5.6-Sol; a custom agent built by the author for mathematical research; Claude Code; Codex,anthropic; openai,high
2607.03649,https://arxiv.org/abs/2607.03649,2026-07,math.SG,writing_polish,writing,pair_supported,AI tools were used solely for proofreading this manuscript.,AI tools,unnamed,high
2607.12940,https://arxiv.org/abs/2607.12940,2026-07,math.SG,literature_search,lit_review,pair_supported,"However, it turns out that the needed estimate follows quite simply from an identity implicit (though not explicit) in work of Harvey-Lawson around their potential theory on almost complex manifolds, specifically their \cite[Thm. 9.1]{HarveyLawson2015}. This was pointed out to the author by ChatGPT Pro 5.5 and came as a surprise.",ChatGPT 5.5 Pro,openai,high
2607.12940,https://arxiv.org/abs/2607.12940,2026-07,math.SG,math_checking,,pair_supported,ChatGPT verified this identity autonomously and together we simplified the argument.,ChatGPT 5.5 Pro,openai,high
2607.12940,https://arxiv.org/abs/2607.12940,2026-07,math.SG,specific_result_generated,substantial_research,reread_confirmed,"This derivation is in fact essentially the initial proof (rewritten and shortened) of \eqref{eqn:levi} provided to me by GPT in the midst of our discussions, though later we discovered the Harvey-Lawson reference after some further back and forth.",ChatGPT 5.5 Pro,openai,high
2607.12940,https://arxiv.org/abs/2607.12940,2026-07,math.SG,substantial_proof_contributions,substantial_research,reread_confirmed,"As far as key contributions to the final product, in my view the crucial contribution of ChatGPT was the critical identity \eqref{eqn:levi}.",ChatGPT 5.5 Pro,openai,high
2607.13890,https://arxiv.org/abs/2607.13890,2026-07,math.SP,math_checking,research_assistance,pair_supported,"AI and LLM tools, including Microsoft Copilot and ChatGPT, were used as editorial and checking assistants: for copy-editing, notation and cross-reference checks, symbolic bookkeeping, consistency checks, and assistance with \LaTeX{} preparation.",Microsoft Copilot; ChatGPT,microsoft; openai,high
2607.13890,https://arxiv.org/abs/2607.13890,2026-07,math.SP,writing_polish,writing,pair_supported,"AI and LLM tools, including Microsoft Copilot and ChatGPT, were used as editorial and checking assistants: for copy-editing, notation and cross-reference checks, symbolic bookkeeping, consistency checks, and assistance with \LaTeX{} preparation.",Microsoft Copilot; ChatGPT,microsoft; openai,high
2607.14312,https://arxiv.org/abs/2607.14312,2026-07,math.SP,specific_result_generated,substantial_research,reread_confirmed,"This was disproved by ChatGPT 5.5 pro, as prompted by Robert Joseph George \cite{Geo26}.",ChatGPT 5.5 pro,openai,high
2607.14312,https://arxiv.org/abs/2607.14312,2026-07,math.SP,substantial_proof_contributions,substantial_research,reread_confirmed,"While it is known that \[ \rho(\Graph)\ge \rho(\mG) \] is generally false for unilateral metric graphs and their underlying combinatorial graphs, see \cite[Remark~2.2]{GarMarSil23}, a lower estimate \[ \rho(\Graph)\ge \rho(\mG)-\mathcal{O}(1) \] holds: here comes the missing step in \autoref{rem:no-meandist-bound} suggested by ChatGPT.",ChatGPT 5.5 pro,openai,medium
2607.19008,https://arxiv.org/abs/2607.19008,2026-07,math.SP,proof_ideas,research_assistance,reread_confirmed,ChatGPT was also used to assist in identifying the explicit constant appearing in Lemma \ref{lem:radialremainder}.,ChatGPT,openai,high
