arxiv_id,url,month,field,tool,vendor,quote
2607.00604,https://arxiv.org/abs/2607.00604,2026-07,math.OC,deepseek-v4-pro,deepseek,"The evaluated models include deepseek-r1:14b, deepseek-v4-flash, and deepseek-v4-pro from the DeepSeek series; qwen3.5:9b, qwen3.6:27b, and qwen3.7-plus from the Qwen series; and gpt-oss:20b, gpt-5.4-mini, and gpt-5.5 from the GPT series."
2607.00604,https://arxiv.org/abs/2607.00604,2026-07,math.OC,gpt-5.4-mini,openai,"The evaluated models include deepseek-r1:14b, deepseek-v4-flash, and deepseek-v4-pro from the DeepSeek series; qwen3.5:9b, qwen3.6:27b, and qwen3.7-plus from the Qwen series; and gpt-oss:20b, gpt-5.4-mini, and gpt-5.5 from the GPT series."
2607.00604,https://arxiv.org/abs/2607.00604,2026-07,math.OC,gpt-5.5,openai,"The evaluated models include deepseek-r1:14b, deepseek-v4-flash, and deepseek-v4-pro from the DeepSeek series; qwen3.5:9b, qwen3.6:27b, and qwen3.7-plus from the Qwen series; and gpt-oss:20b, gpt-5.4-mini, and gpt-5.5 from the GPT series."
2607.00604,https://arxiv.org/abs/2607.00604,2026-07,math.OC,gpt-oss:20b,openai,"The evaluated models include deepseek-r1:14b, deepseek-v4-flash, and deepseek-v4-pro from the DeepSeek series; qwen3.5:9b, qwen3.6:27b, and qwen3.7-plus from the Qwen series; and gpt-oss:20b, gpt-5.4-mini, and gpt-5.5 from the GPT series."
2607.00604,https://arxiv.org/abs/2607.00604,2026-07,math.OC,qwen3.5:9b,other,"The evaluated models include deepseek-r1:14b, deepseek-v4-flash, and deepseek-v4-pro from the DeepSeek series; qwen3.5:9b, qwen3.6:27b, and qwen3.7-plus from the Qwen series; and gpt-oss:20b, gpt-5.4-mini, and gpt-5.5 from the GPT series."
2607.00604,https://arxiv.org/abs/2607.00604,2026-07,math.OC,qwen3.6:27b,other,"The evaluated models include deepseek-r1:14b, deepseek-v4-flash, and deepseek-v4-pro from the DeepSeek series; qwen3.5:9b, qwen3.6:27b, and qwen3.7-plus from the Qwen series; and gpt-oss:20b, gpt-5.4-mini, and gpt-5.5 from the GPT series."
2607.00604,https://arxiv.org/abs/2607.00604,2026-07,math.OC,qwen3.7-plus,other,"The evaluated models include deepseek-r1:14b, deepseek-v4-flash, and deepseek-v4-pro from the DeepSeek series; qwen3.5:9b, qwen3.6:27b, and qwen3.7-plus from the Qwen series; and gpt-oss:20b, gpt-5.4-mini, and gpt-5.5 from the GPT series."
2607.02750,https://arxiv.org/abs/2607.02750,2026-07,math.OC,Generative AI tools,unnamed,Generative AI tools were used for language refinement during the preparation of this paper.
2607.04062,https://arxiv.org/abs/2607.04062,2026-07,math.OC,LLMs,unnamed,"Thank you to anonymous reviewers for their helpful feedback and thank you to LLMs for various writing advice, latex formatting assistance, and help with proof-reading algebraic derivations."
2607.04233,https://arxiv.org/abs/2607.04233,2026-07,math.OC,Google Gemini,google,{\sc Google Gemini} has significantly supported us in creating the literature review in \cref{subsec:literature}.
2607.05183,https://arxiv.org/abs/2607.05183,2026-07,math.OC,ChatGPT,openai,The authors used ChatGPT to assist with figure layout and to improve English formulations.
2607.06343,https://arxiv.org/abs/2607.06343,2026-07,math.OC,ChatGPT from OpenAI,openai,"ChatGPT from OpenAI was used to refine the original proofs, and the author verified and takes full responsibility for the final draft."
2607.06742,https://arxiv.org/abs/2607.06742,2026-07,math.OC,ChatGPT,openai,"During the preparation of this manuscript, the authors utilized ChatGPT to assist with language polishing and textual error correction."
2607.06816,https://arxiv.org/abs/2607.06816,2026-07,math.OC,Claude,anthropic,"The authors used Claude to document and revise code, and to improve writing presentation."
2607.08872,https://arxiv.org/abs/2607.08872,2026-07,math.OC,ChatGPT,openai,"The authors used AI-assisted tools (ChatGPT, OpenAI) solely to improve the language and readability of the manuscript; all scientific content and conclusions are entirely the authors’ own."
2607.08872,https://arxiv.org/abs/2607.08872,2026-07,math.OC,OpenAI,openai,"The authors used AI-assisted tools (ChatGPT, OpenAI) solely to improve the language and readability of the manuscript; all scientific content and conclusions are entirely the authors’ own."
2607.09512,https://arxiv.org/abs/2607.09512,2026-07,math.OC,Claude Code,anthropic,"During the preparation of this work, the authors used Claude Code in order to produce figures presented."
2607.11593,https://arxiv.org/abs/2607.11593,2026-07,math.OC,Anthropic Claude (Opus 4.5 -- 4.8),anthropic,"Anthropic Claude (Opus 4.5 -- 4.8), accessed through both the desktop application and the Claude Code terminal interface, was used for code-related activities, including software design brainstorming, implementation support, and figure creation."
2607.12877,https://arxiv.org/abs/2607.12877,2026-07,math.OC,GPT-5.5,openai,The authors used GPT-5.5 as an auxiliary tool for language polishing and implementation-level code refactoring.
2607.13335,https://arxiv.org/abs/2607.13335,2026-07,math.OC,GPT~5.6 Sol Pro,openai,"In particular, GPT~5.6 Sol Pro was used following a workflow similar to that documented by OpenAI in connection with its recent preprint on the Cycle Double Cover Conjecture and accompanying prompt~\cite{OpenAI2026CDC,OpenAI2026CDCPrompt}."
2607.13335,https://arxiv.org/abs/2607.13335,2026-07,math.OC,Lean programming language,,"Furthermore, to cast aside any (well-warranted) skepticism of AI-assisted mathematical proofs, we provide formal verification of the proof of the $\tilde{\Omega}(d^2)$ lower bound using the Lean programming language, which can be found on the author's \href{https://github.com/PhillipKerger/zero-order-bounds-lean-verification}{Github page}: \begin{verbatim} https://github.com/PhillipKerger/zero-order-bounds-lean-verification \end{verbatim}"
2607.14965,https://arxiv.org/abs/2607.14965,2026-07,math.OC,ChatGPT-5.5,openai,"During the preparation of this manuscript, the authors used ChatGPT-5.5 to assist with language editing, organization, and presentation writing."
2607.15173,https://arxiv.org/abs/2607.15173,2026-07,math.OC,ChatGPT (GPT-5.5 and 5.6),openai,"We acknowledge {\sc Google Gemini} for assistance with the stylistic and linguistic refinement of the introductory texts, based on the authors' original structural outline, and {\sc ChatGPT (GPT-5.5 and 5.6)} for verifying mathematical statements and results upon completion of the manuscript."
2607.15173,https://arxiv.org/abs/2607.15173,2026-07,math.OC,Google Gemini,google,"We acknowledge {\sc Google Gemini} for assistance with the stylistic and linguistic refinement of the introductory texts, based on the authors' original structural outline, and {\sc ChatGPT (GPT-5.5 and 5.6)} for verifying mathematical statements and results upon completion of the manuscript."
2607.15173,https://arxiv.org/abs/2607.15173,2026-07,math.OC,Wolfram Mathematica,,"We remark that some of the symbolic computations in \cref{sec:determination_cubic_activation,sec:classification_cubic_activation} are verified using {\sc Wolfram Mathematica} \cite{Mathematica}."
2607.16188,https://arxiv.org/abs/2607.16188,2026-07,math.OC,Claude (by Anthropic),anthropic,Claude (by Anthropic) was used for literature search and for proof-reading.
2607.16188,https://arxiv.org/abs/2607.16188,2026-07,math.OC,Github Copilot extension of VS code,microsoft,"Generative AI was used to assist in the creation of this manuscript in the following capacities: 1) the Github Copilot extension of VS code was used to assist in the development and debugging of research code, 2) this framework was likewise used as Tex formatting assistant and editorial aid for constructing the submitted manuscript."
2607.16863,https://arxiv.org/abs/2607.16863,2026-07,math.OC,ChatGPT,openai,I acknowledge the use of ChatGPT for help in code debugging and assistance in converting prototype code into the one used in numerical experiments.
2607.16978,https://arxiv.org/abs/2607.16978,2026-07,math.OC,ChatGPT (GPT-4o),openai,"During the preparation of this manuscript, the authors used ChatGPT (GPT-4o) and Claude (Sonnet) to assist with language editing, text reformulation, and manuscript writing."
2607.16978,https://arxiv.org/abs/2607.16978,2026-07,math.OC,Claude (Sonnet),anthropic,"During the preparation of this manuscript, the authors used ChatGPT (GPT-4o) and Claude (Sonnet) to assist with language editing, text reformulation, and manuscript writing."
2607.18128,https://arxiv.org/abs/2607.18128,2026-07,math.OC,OpenAI ChatGPT/Codex (July 2026),openai,"OpenAI ChatGPT/Codex (July 2026) assisted with literature searches, drafting, editing, mathematical checks, and numerical code."
2607.18174,https://arxiv.org/abs/2607.18174,2026-07,math.OC,ChatGPT~5.4 Thinking Extended (ChatGPT~5.4 TE),openai,"ChatGPT~5.4 Thinking Extended (ChatGPT~5.4 TE) generated the initial proof strategy, which the author then verified and reorganized."
2607.18174,https://arxiv.org/abs/2607.18174,2026-07,math.OC,ChatGPT~5.6 Sol,openai,ChatGPT~5.6 Sol and Claude Fable~5 were later used to assist with literature searches and revise the presentation.
2607.18174,https://arxiv.org/abs/2607.18174,2026-07,math.OC,Claude Fable~5,anthropic,ChatGPT~5.6 Sol and Claude Fable~5 were later used to assist with literature searches and revise the presentation.
2607.18453,https://arxiv.org/abs/2607.18453,2026-07,math.OC,ARGO AI platform,,"During the preparation of this manuscript, the authors used Claude Opus 4.6 and Claude Sonnet 4.6 through ARGO AI platform at Argonne National Laboratory to improve language, spelling, readability, literature review, coding, and result analysis."
2607.18453,https://arxiv.org/abs/2607.18453,2026-07,math.OC,Claude Opus 4.6,anthropic,"During the preparation of this manuscript, the authors used Claude Opus 4.6 and Claude Sonnet 4.6 through ARGO AI platform at Argonne National Laboratory to improve language, spelling, readability, literature review, coding, and result analysis."
2607.18453,https://arxiv.org/abs/2607.18453,2026-07,math.OC,Claude Sonnet 4.6,anthropic,"During the preparation of this manuscript, the authors used Claude Opus 4.6 and Claude Sonnet 4.6 through ARGO AI platform at Argonne National Laboratory to improve language, spelling, readability, literature review, coding, and result analysis."
2607.19035,https://arxiv.org/abs/2607.19035,2026-07,math.OC,ChatGPT (OpenAI),openai,The author used ChatGPT (OpenAI) as an aid in reviewing mathematical arguments and brainstorming possible counterexamples.
2607.19944,https://arxiv.org/abs/2607.19944,2026-07,math.OC,Chat-GPT 4 and 5,openai,"During the preparation of this work, the authors used Chat-GPT 4 and 5, and DeepL Write in order to improve language and readability."
2607.19944,https://arxiv.org/abs/2607.19944,2026-07,math.OC,DeepL Write,,"During the preparation of this work, the authors used Chat-GPT 4 and 5, and DeepL Write in order to improve language and readability."
2607.20013,https://arxiv.org/abs/2607.20013,2026-07,math.OC,AI-based language tools,,"We used AI-based language tools to improve the wording, readability, and presentation of some parts of the manuscript."
2607.20113,https://arxiv.org/abs/2607.20113,2026-07,math.OC,Google's Gemini AI (Gemini 1.5 Pro),google,This example was generated with the assistance of Google's Gemini AI (Gemini 1.5 Pro).
2607.21520,https://arxiv.org/abs/2607.21520,2026-07,math.OC,ChatGPT 5.5 and 5.6,openai,"The authors acknowledge the use of ChatGPT 5.5 and 5.6, and Claude (Opus 4.8) for assistance with language editing, organization, and presentation."
2607.21520,https://arxiv.org/abs/2607.21520,2026-07,math.OC,Claude (Opus 4.8),anthropic,"The authors acknowledge the use of ChatGPT 5.5 and 5.6, and Claude (Opus 4.8) for assistance with language editing, organization, and presentation."
2607.21579,https://arxiv.org/abs/2607.21579,2026-07,math.OC,GPT 5.6 Sol,openai,The sketch of the proof of the main result of this paper was obtained by GPT 5.6 Sol.
2607.21945,https://arxiv.org/abs/2607.21945,2026-07,math.OC,ChatGPT,openai,"During the preparation of this work, the authors used ChatGPT for English language polishing and to improve the clarity of presentation."
2607.22121,https://arxiv.org/abs/2607.22121,2026-07,math.OC,Claude,anthropic,"During the preparation of this work, the authors used Claude in order to draft the initial structure of several sections and for creating suitable test-cases for the numerical experiments."
2607.22263,https://arxiv.org/abs/2607.22263,2026-07,math.OC,Fable 5,anthropic,"We also thank GPT-5.2, GPT-5.4, Opus 4.7, and Opus 4.8, Fable 5 for their assistance with proofreading the manuscript."
2607.22263,https://arxiv.org/abs/2607.22263,2026-07,math.OC,GPT-5.2,openai,"We also thank GPT-5.2, GPT-5.4, Opus 4.7, and Opus 4.8, Fable 5 for their assistance with proofreading the manuscript."
2607.22263,https://arxiv.org/abs/2607.22263,2026-07,math.OC,GPT-5.4,openai,"We also thank GPT-5.2, GPT-5.4, Opus 4.7, and Opus 4.8, Fable 5 for their assistance with proofreading the manuscript."
2607.22263,https://arxiv.org/abs/2607.22263,2026-07,math.OC,Opus 4.7,anthropic,"We also thank GPT-5.2, GPT-5.4, Opus 4.7, and Opus 4.8, Fable 5 for their assistance with proofreading the manuscript."
2607.22263,https://arxiv.org/abs/2607.22263,2026-07,math.OC,Opus 4.8,anthropic,"We also thank GPT-5.2, GPT-5.4, Opus 4.7, and Opus 4.8, Fable 5 for their assistance with proofreading the manuscript."
2607.23116,https://arxiv.org/abs/2607.23116,2026-07,math.OC,ChatGPT 5.6 Sol,openai,"Generative AI tools were used throughout the preparation of this work, including frontier models such as ChatGPT 5.6 Sol (OpenAI) and Claude Fable 5, Opus 5 and Sonnet 5 (Anthropic)."
2607.23116,https://arxiv.org/abs/2607.23116,2026-07,math.OC,Claude Fable 5,anthropic,"Generative AI tools were used throughout the preparation of this work, including frontier models such as ChatGPT 5.6 Sol (OpenAI) and Claude Fable 5, Opus 5 and Sonnet 5 (Anthropic)."
2607.23116,https://arxiv.org/abs/2607.23116,2026-07,math.OC,Opus 5,anthropic,"Generative AI tools were used throughout the preparation of this work, including frontier models such as ChatGPT 5.6 Sol (OpenAI) and Claude Fable 5, Opus 5 and Sonnet 5 (Anthropic)."
2607.23116,https://arxiv.org/abs/2607.23116,2026-07,math.OC,Sonnet 5,anthropic,"Generative AI tools were used throughout the preparation of this work, including frontier models such as ChatGPT 5.6 Sol (OpenAI) and Claude Fable 5, Opus 5 and Sonnet 5 (Anthropic)."
2607.23599,https://arxiv.org/abs/2607.23599,2026-07,math.OC,ChatGPT 5.2,openai,Note that similar versions of ChatGPT 5.2 and ChatGPT 5.4 could not provide a correct example under the same prompt after multiple queries.
2607.23599,https://arxiv.org/abs/2607.23599,2026-07,math.OC,ChatGPT 5.4,openai,Note that similar versions of ChatGPT 5.2 and ChatGPT 5.4 could not provide a correct example under the same prompt after multiple queries.
2607.23599,https://arxiv.org/abs/2607.23599,2026-07,math.OC,ChatGPT 5.5,openai,"Here, motivated by \cite{vershik1987quadraticduality} and a finite-horizon counterexample provided by ChatGPT 5.5, we show that the OZF stability test is indeed conservative by developing a new stability test based on the copositive cone and showing that the interconnection considered in \cite{kharitenko2024exactness} for which the OZF stability test fails is actually stable."
2607.23599,https://arxiv.org/abs/2607.23599,2026-07,math.OC,ChatGPT 5.5 Pro Extended Thinking,openai,The following example was provided by ChatGPT 5.5 Pro Extended Thinking and is surprisingly simple.
2607.23674,https://arxiv.org/abs/2607.23674,2026-07,math.OC,OpenAI ChatGPT,openai,The author used OpenAI ChatGPT throughout the preparation and revision of this manuscript.
2607.25143,https://arxiv.org/abs/2607.25143,2026-07,math.OC,Claude Opus 4.6,anthropic,"During the preparation of this manuscript, the author(s) used Claude Opus 4.6 and Claude Sonnet 4.6 to improve language, spelling, readability, literature review, coding, and result analysis."
2607.25143,https://arxiv.org/abs/2607.25143,2026-07,math.OC,Claude Sonnet 4.6,anthropic,"During the preparation of this manuscript, the author(s) used Claude Opus 4.6 and Claude Sonnet 4.6 to improve language, spelling, readability, literature review, coding, and result analysis."
2607.25203,https://arxiv.org/abs/2607.25203,2026-07,math.OC,Claude (Anthropic),anthropic,"During the preparation of this work the authors used Claude (Anthropic) in order to assist with manuscript editing, including tightening prose, drafting and revising portions of the numerical-experiments narrative, verifying LaTeX formatting, checking internal consistency of cross-references and notation, and editing experiment scripts."
2607.25450,https://arxiv.org/abs/2607.25450,2026-07,math.OC,OpenAI ChatGPT,openai,"During the preparation of this work, the authors used OpenAI ChatGPT to support language editing, document restructuring, LaTeX preparation and consistency checking."
2607.27918,https://arxiv.org/abs/2607.27918,2026-07,math.OC,CoE,,"This section evaluates the superiority of our OptGraph by comparing with the state-of-the-art methods such as CoE\footnote{\url{https://github.com/xzymustbexzy/Chain-of-Experts}}, OptiMUS\footnote{\url{https://github.com/teshnizi/OptiMUS}}, OptiTree\footnote{\url{https://github.com/MIRALab-USTC/OptiTree/tree/main}}, and Lean-LLM-OPT\footnote{\url{https://github.com/CoraLiang01/lean-llm-opt}}."
2607.27918,https://arxiv.org/abs/2607.27918,2026-07,math.OC,DeepSeek-V3.2,deepseek,"Moreover, four LLMs including GPT-5.1, Gemini-3.1-Pro, DeepSeek-V3.2, and Qwen3.6-Plus are added as baselines."
2607.27918,https://arxiv.org/abs/2607.27918,2026-07,math.OC,GPT-5.1,openai,"We would like to point out that GPT-5.1 is utilized for Step 1, Step 2, and Step 4, covering GraphRAG construction, knowledge modeling, and GraphRAG update."
2607.27918,https://arxiv.org/abs/2607.27918,2026-07,math.OC,Gemini-3.1-Pro,google,"Moreover, Gemini-3.1-Pro is employed for Step 3, which serves as the verification mechanism."
2607.27918,https://arxiv.org/abs/2607.27918,2026-07,math.OC,Lean-LLM-OPT,,"This section evaluates the superiority of our OptGraph by comparing with the state-of-the-art methods such as CoE\footnote{\url{https://github.com/xzymustbexzy/Chain-of-Experts}}, OptiMUS\footnote{\url{https://github.com/teshnizi/OptiMUS}}, OptiTree\footnote{\url{https://github.com/MIRALab-USTC/OptiTree/tree/main}}, and Lean-LLM-OPT\footnote{\url{https://github.com/CoraLiang01/lean-llm-opt}}."
2607.27918,https://arxiv.org/abs/2607.27918,2026-07,math.OC,OptGraph,,"To fill this gap, we develop an adaptive GraphRAG-based agentic workflow for automated optimization, dubbed OptGraph."
2607.27918,https://arxiv.org/abs/2607.27918,2026-07,math.OC,OptiMUS,,"This section evaluates the superiority of our OptGraph by comparing with the state-of-the-art methods such as CoE\footnote{\url{https://github.com/xzymustbexzy/Chain-of-Experts}}, OptiMUS\footnote{\url{https://github.com/teshnizi/OptiMUS}}, OptiTree\footnote{\url{https://github.com/MIRALab-USTC/OptiTree/tree/main}}, and Lean-LLM-OPT\footnote{\url{https://github.com/CoraLiang01/lean-llm-opt}}."
2607.27918,https://arxiv.org/abs/2607.27918,2026-07,math.OC,OptiTree,,"This section evaluates the superiority of our OptGraph by comparing with the state-of-the-art methods such as CoE\footnote{\url{https://github.com/xzymustbexzy/Chain-of-Experts}}, OptiMUS\footnote{\url{https://github.com/teshnizi/OptiMUS}}, OptiTree\footnote{\url{https://github.com/MIRALab-USTC/OptiTree/tree/main}}, and Lean-LLM-OPT\footnote{\url{https://github.com/CoraLiang01/lean-llm-opt}}."
2607.27918,https://arxiv.org/abs/2607.27918,2026-07,math.OC,Qwen3.6-Plus,other,"Moreover, four LLMs including GPT-5.1, Gemini-3.1-Pro, DeepSeek-V3.2, and Qwen3.6-Plus are added as baselines."
2607.29269,https://arxiv.org/abs/2607.29269,2026-07,math.OC,ChatGPT 5.6,openai,"The authors acknowledge the use of AI (ChatGPT 5.6 and Claude Fable 5) for assistance with brainstorming ideas, mathematical development, coding and drafting the manuscript."
2607.29269,https://arxiv.org/abs/2607.29269,2026-07,math.OC,Claude Fable 5,anthropic,"The authors acknowledge the use of AI (ChatGPT 5.6 and Claude Fable 5) for assistance with brainstorming ideas, mathematical development, coding and drafting the manuscript."
2608.00217,https://arxiv.org/abs/2608.00217,2026-07,math.OC,ChatGPT,openai,"ChatGPT (OpenAI) was used to polish the authors' written text for spelling, grammar, and style."
2608.00217,https://arxiv.org/abs/2608.00217,2026-07,math.OC,Claude,anthropic,"Claude (Anthropic) was used to assist with JAX-based acceleration of portions of the numerical implementation, specifically translating and vectorizing reference code for the PDHG and JFB updates."
2608.18118,https://arxiv.org/abs/2608.18118,2026-07,math.OC,Qwen3-0.6B,other,The structured text description of this system is provided as input to our fine-tuned {\it Qwen3-0.6B} model~\cite{bai2023qwen}.
2608.18128,https://arxiv.org/abs/2608.18128,2026-07,math.OC,an artificial intelligence language model,,"The authors used an artificial intelligence language model for rephrasing, language polishing, and basic grammatical correction of certain sentences."
2607.03639,https://arxiv.org/abs/2607.03639,2026-07,math.PR,ChatGPT 5.5 Pro,openai,The proof was discovered with the assistance of ChatGPT 5.5 Pro and subsequently verified by the authors.
2607.03639,https://arxiv.org/abs/2607.03639,2026-07,math.PR,ChatGPT 5.5 Pro-extended,openai,"However, both ChatGPT 5.5 Pro-extended and Claude Opus 4.8 max failed this task."
2607.03639,https://arxiv.org/abs/2607.03639,2026-07,math.PR,Claude Opus 4.8 max,anthropic,"However, both ChatGPT 5.5 Pro-extended and Claude Opus 4.8 max failed this task."
2607.03639,https://arxiv.org/abs/2607.03639,2026-07,math.PR,an ensemble of ten independent model/agent reviewers,,"This yielded a long (roughly 150-page, see \url{https://drive.google.com/file/d/1QEMTMYR9d0l3ToJtdVHEeYT9TF5Cudui/view?usp=sharing}) proof outline that passed an initial screening by an ensemble of ten independent model/agent reviewers."
2607.04138,https://arxiv.org/abs/2607.04138,2026-07,math.PR,OpenAI's Codex,openai,"In particular, OpenAI's Codex was used in developing the heuristic computation leading to the Barvinok--Hartigan comparison formula in Appendix~\ref{sec:BH}."
2607.04138,https://arxiv.org/abs/2607.04138,2026-07,math.PR,large language models,unnamed,"I used large language models as aids for writing code, checking calculations, proving subsidiary lemmas and improving exposition."
2607.04467,https://arxiv.org/abs/2607.04467,2026-07,math.PR,ChatGPT,openai,"During the preparation of this work, the author used the Pudim AI research workflow, including ChatGPT and Codex, to support literature triage, manuscript organization, language revision, and consistency checks of references and proofs."
2607.04467,https://arxiv.org/abs/2607.04467,2026-07,math.PR,Codex,openai,"During the preparation of this work, the author used the Pudim AI research workflow, including ChatGPT and Codex, to support literature triage, manuscript organization, language revision, and consistency checks of references and proofs."
2607.04467,https://arxiv.org/abs/2607.04467,2026-07,math.PR,Pudim AI research workflow,other,"During the preparation of this work, the author used the Pudim AI research workflow, including ChatGPT and Codex, to support literature triage, manuscript organization, language revision, and consistency checks of references and proofs."
2607.05226,https://arxiv.org/abs/2607.05226,2026-07,math.PR,AI agents,,"The division of labor is strict: AI agents proposed candidate regime boundaries, extremal configurations, and certificate shapes; the pipeline's numerical and symbolic layers tested every proposal and discarded what failed; certification of the survivors was granted by the independent verifier alone."
2607.05226,https://arxiv.org/abs/2607.05226,2026-07,math.PR,LemmaForge,,"We discovered the theorems of \cref{sec:results} through an AI-guided search organized around the pipeline of this section, \LemmaForge, and re-validated them independently of how they were found."
2607.05384,https://arxiv.org/abs/2607.05384,2026-07,math.PR,ChatGPT,openai,"The authors used ChatGPT for language editing, stylistic suggestions, and assistance in developing and checking some proof arguments during the preparation of this manuscript."
2607.06249,https://arxiv.org/abs/2607.06249,2026-07,math.PR,Lean 4,,Numerical experiments and a Lean 4 verification of the discrete lemmas are provided in the companion code repository (see the project repository).
2607.06249,https://arxiv.org/abs/2607.06249,2026-07,math.PR,generative AI tools (large language model assistants),,"During the preparation of this work the author used generative AI tools (large language model assistants) to assist with drafting, revision and bibliographic organization."
2607.06813,https://arxiv.org/abs/2607.06813,2026-07,math.PR,ChatGPT Pro 5.5,openai,"We used modern AI tools in this work, primarily ChatGPT Pro 5.5."
2607.06952,https://arxiv.org/abs/2607.06952,2026-07,math.PR,ChatGPT,openai,ChatGPT noticed that an earlier version of Lemma \ref{lemma7} needed a slightly weaker conclusion if $S = \emptyset$.
2607.07014,https://arxiv.org/abs/2607.07014,2026-07,math.PR,OpenAI's ChatGPT,openai,The authors used OpenAI's ChatGPT during the preparation of this manuscript.
2607.07308,https://arxiv.org/abs/2607.07308,2026-07,math.PR,AI tools,unnamed,The authors used AI tools for literature research and to scan the manuscript for typos.
2607.08330,https://arxiv.org/abs/2607.08330,2026-07,math.PR,Gemini (Google),google,"The authors would like to thank Gemini (Google) for the insightful discussions and valuable support in refining the exposition, improving the mathematical notation, and streamlining the algorithmic presentation of this paper."
2607.08551,https://arxiv.org/abs/2607.08551,2026-07,math.PR,generative AI systems,unnamed,"During the preparation of this work, the authors used generative AI systems as interactive tools for discussing ideas and improving exposition."
2607.10105,https://arxiv.org/abs/2607.10105,2026-07,math.PR,ChatGPT 5.4 Pro,openai,"We have used ChatGPT 5.4 Pro at early stages of this project to provide some ideas and inspirations, including e.g. a proof of a toy model version of Proposition \ref{prop.main_4} (which we decide not to include in this paper)."
2607.10105,https://arxiv.org/abs/2607.10105,2026-07,math.PR,ChatGPT 5.5 Pro,openai,The \textbf{Step 3} and \textbf{Step 4} (b) in the proof of Proposition \ref{prop.hepp_3} in Section \ref{sec.proof_hepp_3} are completed with the help of ChatGPT 5.5 Pro.
2607.11010,https://arxiv.org/abs/2607.11010,2026-07,math.PR,Codex,openai,Most of the work reported here was done by two AI systems: Fable~5 (Anthropic) and Codex (OpenAI).
2607.11010,https://arxiv.org/abs/2607.11010,2026-07,math.PR,Fable~5,anthropic,Most of the work reported here was done by two AI systems: Fable~5 (Anthropic) and Codex (OpenAI).
2607.11756,https://arxiv.org/abs/2607.11756,2026-07,math.PR,large language models,unnamed,"This paper was prepared with the assistance of large language models, including suggesting possible arguments, drafting and revising the manuscript, and writing code for numerical checks."
2607.12564,https://arxiv.org/abs/2607.12564,2026-07,math.PR,Eureka,other,The main results of this paper were obtained by the multi-agent system Eureka and have subsequently been verified by the authors.
2607.13401,https://arxiv.org/abs/2607.13401,2026-07,math.PR,ChatGPT,openai,"The authors used ChatGPT extensively, at the level of a co-author, for brainstorming, help with proofs, literature review, checking for mistakes, writing code, and for preparing the manuscript."
2607.14087,https://arxiv.org/abs/2607.14087,2026-07,math.PR,GPT-5.6 Pro,openai,"Large language models provided by OpenAI, including GPT-5.6 Pro and GPT-5.6 Sol Max (accessed in July 2026), were used during the development of this work to assist with mathematical exploration, proof development and checking, literature discovery and organization, drafting, and editorial revision."
2607.14087,https://arxiv.org/abs/2607.14087,2026-07,math.PR,GPT-5.6 Sol Max,openai,"Large language models provided by OpenAI, including GPT-5.6 Pro and GPT-5.6 Sol Max (accessed in July 2026), were used during the development of this work to assist with mathematical exploration, proof development and checking, literature discovery and organization, drafting, and editorial revision."
2607.14087,https://arxiv.org/abs/2607.14087,2026-07,math.PR,lean,,A lean formalization of this argument is available at \url{https://github.com/abhmul/weak-simplex-conjecture-lean}.
2607.14332,https://arxiv.org/abs/2607.14332,2026-07,math.PR,ChatGPT,openai,Both the writing of this article and the research that went into it relied extensively on ChatGPT and hence indirectly on the work of many anonymous researchers whose work ChatGPT was trained on.
2607.14948,https://arxiv.org/abs/2607.14948,2026-07,math.PR,a large language model,unnamed,The following construction was initially proposed by a large language model; the author has made significant technical changes and verified all steps.
2607.14948,https://arxiv.org/abs/2607.14948,2026-07,math.PR,large language model tools,,"The author used large language model tools for brainstorming, drafting, generating figures, and proofreading."
2607.15966,https://arxiv.org/abs/2607.15966,2026-07,math.PR,an artificial-intelligence tool,,"The authors used an artificial-intelligence tool for language editing and \LaTeX\ formatting; all mathematical content was written, checked, and approved by the authors."
2607.16502,https://arxiv.org/abs/2607.16502,2026-07,math.PR,ChatGPT~5.5,openai,"During the preparation of this work the authors used ChatGPT~5.5 and Claude~Opus~4.8 in order to edit the text, improve its style, and revise it for potential mistakes or sloppy writing."
2607.16502,https://arxiv.org/abs/2607.16502,2026-07,math.PR,Claude~Opus~4.8,anthropic,"During the preparation of this work the authors used ChatGPT~5.5 and Claude~Opus~4.8 in order to edit the text, improve its style, and revise it for potential mistakes or sloppy writing."
2607.17030,https://arxiv.org/abs/2607.17030,2026-07,math.PR,ChatGPT-4,openai,"During the preparation of this work, the authors used ChatGPT-4 and Mathematica 14.2 to assist with checking calculations and improving the presentation of the manuscript."
2607.17030,https://arxiv.org/abs/2607.17030,2026-07,math.PR,Mathematica 14.2,,"During the preparation of this work, the authors used ChatGPT-4 and Mathematica 14.2 to assist with checking calculations and improving the presentation of the manuscript."
2607.17113,https://arxiv.org/abs/2607.17113,2026-07,math.PR,large language model–based tools,,"During the preparation of this work, the authors used large language model–based tools as auxiliary aids in the research and writing process."
2607.17630,https://arxiv.org/abs/2607.17630,2026-07,math.PR,Generative-AI systems,,Generative-AI systems were used for exploratory symbolic computation and language editing.
2607.18032,https://arxiv.org/abs/2607.18032,2026-07,math.PR,ChatGPT~5.6,openai,\textit{ChatGPT~5.6 is the author of the manuscript.}
